D,p,source,u
3.56000000e+00,1.3308,PBE,4.22328772e-01
3.58000000e+00,0.2662,NN,9.06949565e-02
3.58000000e+00,0.2662,PBE,6.84569969e-02
3.58000000e+00,0.5324,NN,1.78328976e-01
3.58000000e+00,0.5324,PBE,1.99913316e-01
3.58000000e+00,0.7985,NN,2.60643035e-01
3.58000000e+00,0.7985,PBE,2.60783363e-01
3.58000000e+00,1.0647,NN,3.35402936e-01
3.58000000e+00,1.0647,PBE,3.17559734e-01
3.58000000e+00,1.3308,NN,4.02232021e-01
3.58000000e+00,1.3308,PBE,4.18140470e-01
3.60000000e+00,0.2662,NN,8.97486657e-02
3.60000000e+00,0.2662,PBE,6.77386824e-02
3.60000000e+00,0.5324,NN,1.76474780e-01
3.60000000e+00,0.5324,PBE,1.97843115e-01
3.60000000e+00,0.7985,NN,2.57967621e-01
3.60000000e+00,0.7985,PBE,2.58109420e-01
3.60000000e+00,1.0647,NN,3.32015067e-01
3.60000000e+00,1.0647,PBE,3.14339173e-01
3.60000000e+00,1.3308,NN,3.98234189e-01
3.60000000e+00,1.3308,PBE,4.13994229e-01
3.62000000e+00,0.2662,NN,8.88132304e-02
3.62000000e+00,0.2662,PBE,6.70286540e-02
3.62000000e+00,0.5324,NN,1.74641311e-01
3.62000000e+00,0.5324,PBE,1.95796024e-01
3.62000000e+00,0.7985,NN,2.55321294e-01
3.62000000e+00,0.7985,PBE,2.55464602e-01
3.62000000e+00,1.0647,NN,3.28662723e-01
3.62000000e+00,1.0647,PBE,3.11152755e-01
3.62000000e+00,1.3308,NN,3.94276619e-01
3.62000000e+00,1.3308,PBE,4.09889597e-01
3.64000000e+00,0.2662,NN,8.78885165e-02
3.64000000e+00,0.2662,PBE,6.63267936e-02
3.64000000e+00,0.5324,NN,1.72828794e-01
3.64000000e+00,0.5324,PBE,1.93771732e-01
3.64000000e+00,0.7985,NN,2.52703935e-01
3.64000000e+00,0.7985,PBE,2.52848540e-01
3.64000000e+00,1.0647,NN,3.25345814e-01
3.64000000e+00,1.0647,PBE,3.08000070e-01
3.64000000e+00,1.3308,NN,3.90359074e-01
3.64000000e+00,1.3308,PBE,4.05826127e-01
3.66000000e+00,0.2662,NN,8.69743153e-02
3.66000000e+00,0.2662,PBE,6.56329855e-02
3.66000000e+00,0.5324,NN,1.71036631e-01
3.66000000e+00,0.5324,PBE,1.91769939e-01
3.66000000e+00,0.7985,NN,2.50115067e-01
3.66000000e+00,0.7985,PBE,2.50260868e-01
3.66000000e+00,1.0647,NN,3.22063267e-01
3.66000000e+00,1.0647,PBE,3.04880714e-01
3.66000000e+00,1.3308,NN,3.86480868e-01
3.66000000e+00,1.3308,PBE,4.01803382e-01
3.68000000e+00,0.2662,NN,8.60705450e-02
3.68000000e+00,0.2662,PBE,6.49471162e-02
3.68000000e+00,0.5324,NN,1.69264629e-01
3.68000000e+00,0.5324,PBE,1.89790345e-01
3.68000000e+00,0.7985,NN,2.47554302e-01
3.68000000e+00,0.7985,PBE,2.47701232e-01
3.68000000e+00,1.0647,NN,3.18815142e-01
3.68000000e+00,1.0647,PBE,3.01794289e-01
3.68000000e+00,1.3308,NN,3.82641941e-01
3.68000000e+00,1.3308,PBE,3.97820926e-01
3.70000000e+00,0.2662,NN,8.51770788e-02
3.70000000e+00,0.2662,PBE,6.42690744e-02
3.70000000e+00,0.5324,NN,1.67512491e-01
3.70000000e+00,0.5324,PBE,1.87832660e-01
3.70000000e+00,0.7985,NN,2.45021239e-01
3.70000000e+00,0.7985,PBE,2.45169277e-01
3.70000000e+00,1.0647,NN,3.15600961e-01
3.70000000e+00,1.0647,PBE,2.98740406e-01
3.70000000e+00,1.3308,NN,3.78841490e-01
3.70000000e+00,1.3308,PBE,3.93878331e-01
3.72000000e+00,0.2662,NN,8.42936710e-02
3.72000000e+00,0.2662,PBE,6.35987509e-02
3.72000000e+00,0.5324,NN,1.65780112e-01
3.72000000e+00,0.5324,PBE,1.85896597e-01
3.72000000e+00,0.7985,NN,2.42515713e-01
3.72000000e+00,0.7985,PBE,2.42664660e-01
3.72000000e+00,1.0647,NN,3.12420279e-01
3.72000000e+00,1.0647,PBE,2.95718677e-01
3.72000000e+00,1.3308,NN,3.75079244e-01
3.72000000e+00,1.3308,PBE,3.89975175e-01
3.74000000e+00,0.2662,NN,8.34202245e-02
3.74000000e+00,0.2662,PBE,6.29360388e-02
3.74000000e+00,0.5324,NN,1.64067030e-01
3.74000000e+00,0.5324,PBE,1.83981872e-01
3.74000000e+00,0.7985,NN,2.40037173e-01
3.74000000e+00,0.7985,PBE,2.40187041e-01
3.74000000e+00,1.0647,NN,3.09272766e-01
3.74000000e+00,1.0647,PBE,2.92728724e-01
3.74000000e+00,1.3308,NN,3.71354789e-01
3.74000000e+00,1.3308,PBE,3.86111041e-01
3.76000000e+00,0.2662,NN,8.25566724e-02
3.76000000e+00,0.2662,PBE,6.22808329e-02
3.76000000e+00,0.5324,NN,1.62373036e-01
3.76000000e+00,0.5324,PBE,1.82088211e-01
3.76000000e+00,0.7985,NN,2.37585440e-01
3.76000000e+00,0.7985,PBE,2.37736083e-01
3.76000000e+00,1.0647,NN,3.06157947e-01
3.76000000e+00,1.0647,PBE,2.89770173e-01
3.76000000e+00,1.3308,NN,3.67667913e-01
3.76000000e+00,1.3308,PBE,3.82285517e-01
3.78000000e+00,0.2662,NN,8.17027986e-02
3.78000000e+00,0.2662,PBE,6.16330302e-02
3.78000000e+00,0.5324,NN,1.60697773e-01
3.78000000e+00,0.5324,PBE,1.80215340e-01
3.78000000e+00,0.7985,NN,2.35160202e-01
3.78000000e+00,0.7985,PBE,2.35311460e-01
3.78000000e+00,1.0647,NN,3.03075403e-01
3.78000000e+00,1.0647,PBE,2.86842657e-01
3.78000000e+00,1.3308,NN,3.64017844e-01
3.78000000e+00,1.3308,PBE,3.78498196e-01
3.80000000e+00,0.2662,NN,8.08584243e-02
3.80000000e+00,0.2662,PBE,6.09925297e-02
3.80000000e+00,0.5324,NN,1.59041300e-01
3.80000000e+00,0.5324,PBE,1.78362991e-01
3.80000000e+00,0.7985,NN,2.32760817e-01
3.80000000e+00,0.7985,PBE,2.32912846e-01
3.80000000e+00,1.0647,NN,3.00024986e-01
3.80000000e+00,1.0647,PBE,2.83945812e-01
3.80000000e+00,1.3308,NN,3.60404432e-01
3.80000000e+00,1.3308,PBE,3.74748677e-01
3.82000000e+00,0.2662,NN,8.00235942e-02
3.82000000e+00,0.2662,PBE,6.03592321e-02
3.82000000e+00,0.5324,NN,1.57403052e-01
3.82000000e+00,0.5324,PBE,1.76530903e-01
3.82000000e+00,0.7985,NN,2.30387419e-01
3.82000000e+00,0.7985,PBE,2.30539924e-01
3.82000000e+00,1.0647,NN,2.97006160e-01
3.82000000e+00,1.0647,PBE,2.81079282e-01
3.82000000e+00,1.3308,NN,3.56827319e-01
3.82000000e+00,1.3308,PBE,3.71036564e-01
3.84000000e+00,0.2662,NN,7.91980326e-02
3.84000000e+00,0.2662,PBE,5.97330401e-02
3.84000000e+00,0.5324,NN,1.55783072e-01
3.84000000e+00,0.5324,PBE,1.74718817e-01
3.84000000e+00,0.7985,NN,2.28039399e-01
3.84000000e+00,0.7985,PBE,2.28192379e-01
3.84000000e+00,1.0647,NN,2.94018567e-01
3.84000000e+00,1.0647,PBE,2.78242714e-01
3.84000000e+00,1.3308,NN,3.53285939e-01
3.84000000e+00,1.3308,PBE,3.67361466e-01
3.86000000e+00,0.2662,NN,7.83816874e-02
3.86000000e+00,0.2662,PBE,5.91138579e-02
3.86000000e+00,0.5324,NN,1.54180750e-01
3.86000000e+00,0.5324,PBE,1.72926477e-01
3.86000000e+00,0.7985,NN,2.25716397e-01
3.86000000e+00,0.7985,PBE,2.25869904e-01
3.86000000e+00,1.0647,NN,2.91061997e-01
3.86000000e+00,1.0647,PBE,2.75435761e-01
3.86000000e+00,1.3308,NN,3.49780142e-01
3.86000000e+00,1.3308,PBE,3.63722997e-01
3.88000000e+00,0.2662,NN,7.75743052e-02
3.88000000e+00,0.2662,PBE,5.85015919e-02
3.88000000e+00,0.5324,NN,1.52596205e-01
3.88000000e+00,0.5324,PBE,1.71153636e-01
3.88000000e+00,0.7985,NN,2.23418474e-01
3.88000000e+00,0.7985,PBE,2.23572194e-01
3.88000000e+00,1.0647,NN,2.88135737e-01
3.88000000e+00,1.0647,PBE,2.72658083e-01
3.88000000e+00,1.3308,NN,3.46309304e-01
3.88000000e+00,1.3308,PBE,3.60120774e-01
3.90000000e+00,0.2662,NN,7.67759532e-02
3.90000000e+00,0.2662,PBE,5.78961498e-02
3.90000000e+00,0.5324,NN,1.51028931e-01
3.90000000e+00,0.5324,PBE,1.69400046e-01
3.90000000e+00,0.7985,NN,2.21144959e-01
3.90000000e+00,0.7985,PBE,2.21298951e-01
3.90000000e+00,1.0647,NN,2.85240054e-01
3.90000000e+00,1.0647,PBE,2.69909342e-01
3.90000000e+00,1.3308,NN,3.42873216e-01
3.90000000e+00,1.3308,PBE,3.56554421e-01
3.92000000e+00,0.2662,NN,7.59863630e-02
3.92000000e+00,0.2662,PBE,5.72974411e-02
3.92000000e+00,0.5324,NN,1.49478987e-01
3.92000000e+00,0.5324,PBE,1.67665467e-01
3.92000000e+00,0.7985,NN,2.18895718e-01
3.92000000e+00,0.7985,PBE,2.19049880e-01
3.92000000e+00,1.0647,NN,2.82373935e-01
3.92000000e+00,1.0647,PBE,2.67189206e-01
3.92000000e+00,1.3308,NN,3.39471400e-01
3.92000000e+00,1.3308,PBE,3.53023565e-01
3.94000000e+00,0.2662,NN,7.52054900e-02
3.94000000e+00,0.2662,PBE,5.67053769e-02
3.94000000e+00,0.5324,NN,1.47945866e-01
3.94000000e+00,0.5324,PBE,1.65949660e-01
3.94000000e+00,0.7985,NN,2.16670290e-01
3.94000000e+00,0.7985,PBE,2.16824692e-01
3.94000000e+00,1.0647,NN,2.79537469e-01
3.94000000e+00,1.0647,PBE,2.64497348e-01
3.94000000e+00,1.3308,NN,3.36103499e-01
3.94000000e+00,1.3308,PBE,3.49527839e-01
3.96000000e+00,0.2662,NN,7.44332373e-02
3.96000000e+00,0.2662,PBE,5.61198700e-02
3.96000000e+00,0.5324,NN,1.46429703e-01
3.96000000e+00,0.5324,PBE,1.64252393e-01
3.96000000e+00,0.7985,NN,2.14468598e-01
3.96000000e+00,0.7985,PBE,2.14623100e-01
3.96000000e+00,1.0647,NN,2.76730120e-01
3.96000000e+00,1.0647,PBE,2.61833446e-01
3.96000000e+00,1.3308,NN,3.32769424e-01
3.96000000e+00,1.3308,PBE,3.46066881e-01
3.98000000e+00,0.2662,NN,7.36694559e-02
3.98000000e+00,0.2662,PBE,5.55408346e-02
3.98000000e+00,0.5324,NN,1.44929886e-01
3.98000000e+00,0.5324,PBE,1.62573434e-01
3.98000000e+00,0.7985,NN,2.12290302e-01
3.98000000e+00,0.7985,PBE,2.12444825e-01
3.98000000e+00,1.0647,NN,2.73951739e-01
3.98000000e+00,1.0647,PBE,2.59197182e-01
3.98000000e+00,1.3308,NN,3.29468518e-01
3.98000000e+00,1.3308,PBE,3.42640330e-01
4.00000000e+00,0.2662,NN,7.29140416e-02
4.00000000e+00,0.2662,PBE,5.49681863e-02
4.00000000e+00,0.5324,NN,1.43446416e-01
4.00000000e+00,0.5324,PBE,1.60912559e-01
4.00000000e+00,0.7985,NN,2.10135072e-01
4.00000000e+00,0.7985,PBE,2.10289589e-01
4.00000000e+00,1.0647,NN,2.71201938e-01
4.00000000e+00,1.0647,PBE,2.56588242e-01
4.00000000e+00,1.3308,NN,3.26200575e-01
4.00000000e+00,1.3308,PBE,3.39247832e-01
4.02000000e+00,0.2662,NN,7.21668676e-02
4.02000000e+00,0.2662,PBE,5.44018425e-02
4.02000000e+00,0.5324,NN,1.41979098e-01
4.02000000e+00,0.5324,PBE,1.59269543e-01
4.02000000e+00,0.7985,NN,2.08002582e-01
4.02000000e+00,0.7985,PBE,2.08157120e-01
4.02000000e+00,1.0647,NN,2.68480271e-01
4.02000000e+00,1.0647,PBE,2.54006317e-01
4.02000000e+00,1.3308,NN,3.22965115e-01
4.02000000e+00,1.3308,PBE,3.35889038e-01
4.04000000e+00,0.2662,NN,7.14278668e-02
4.04000000e+00,0.2662,PBE,5.38417217e-02
4.04000000e+00,0.5324,NN,1.40527710e-01
4.04000000e+00,0.5324,PBE,1.57644169e-01
4.04000000e+00,0.7985,NN,2.05892727e-01
4.04000000e+00,0.7985,PBE,2.06047149e-01
4.04000000e+00,1.0647,NN,2.65786588e-01
4.04000000e+00,1.0647,PBE,2.51451103e-01
4.04000000e+00,1.3308,NN,3.19761962e-01
4.04000000e+00,1.3308,PBE,3.32563600e-01
4.06000000e+00,0.2662,NN,7.06968904e-02
4.06000000e+00,0.2662,PBE,5.32877439e-02
4.06000000e+00,0.5324,NN,1.39091983e-01
4.06000000e+00,0.5324,PBE,1.56036221e-01
4.06000000e+00,0.7985,NN,2.03805074e-01
4.06000000e+00,0.7985,PBE,2.03959412e-01
4.06000000e+00,1.0647,NN,2.63120502e-01
4.06000000e+00,1.0647,PBE,2.48922299e-01
4.06000000e+00,1.3308,NN,3.16590756e-01
4.06000000e+00,1.3308,PBE,3.29271177e-01
4.08000000e+00,0.2662,NN,6.99738860e-02
4.08000000e+00,0.2662,PBE,5.27398306e-02
4.08000000e+00,0.5324,NN,1.37671769e-01
4.08000000e+00,0.5324,PBE,1.54445485e-01
4.08000000e+00,0.7985,NN,2.01739594e-01
4.08000000e+00,0.7985,PBE,2.01893648e-01
4.08000000e+00,1.0647,NN,2.60481745e-01
4.08000000e+00,1.0647,PBE,2.46419608e-01
4.08000000e+00,1.3308,NN,3.13450992e-01
4.08000000e+00,1.3308,PBE,3.26011432e-01
4.10000000e+00,0.2662,NN,6.92587122e-02
4.10000000e+00,0.2662,PBE,5.21979044e-02
4.10000000e+00,0.5324,NN,1.36266872e-01
4.10000000e+00,0.5324,PBE,1.52871755e-01
4.10000000e+00,0.7985,NN,1.99695587e-01
4.10000000e+00,0.7985,PBE,1.99849601e-01
4.10000000e+00,1.0647,NN,2.57869929e-01
4.10000000e+00,1.0647,PBE,2.43942738e-01
4.10000000e+00,1.3308,NN,3.10342431e-01
4.10000000e+00,1.3308,PBE,3.22784029e-01
4.12000000e+00,0.2662,NN,6.85513169e-02
4.12000000e+00,0.2662,PBE,5.16618894e-02
4.12000000e+00,0.5324,NN,1.34877130e-01
4.12000000e+00,0.5324,PBE,1.51314823e-01
4.12000000e+00,0.7985,NN,1.97673351e-01
4.12000000e+00,0.7985,PBE,1.97827017e-01
4.12000000e+00,1.0647,NN,2.55284995e-01
4.12000000e+00,1.0647,PBE,2.41491402e-01
4.12000000e+00,1.3308,NN,3.07264894e-01
4.12000000e+00,1.3308,PBE,3.19588639e-01
4.14000000e+00,0.2662,NN,6.78514689e-02
4.14000000e+00,0.2662,PBE,5.11317108e-02
4.14000000e+00,0.5324,NN,1.33502334e-01
4.14000000e+00,0.5324,PBE,1.49774488e-01
4.14000000e+00,0.7985,NN,1.95672184e-01
4.14000000e+00,0.7985,PBE,1.95825648e-01
4.14000000e+00,1.0647,NN,2.52726316e-01
4.14000000e+00,1.0647,PBE,2.39065314e-01
4.14000000e+00,1.3308,NN,3.04217994e-01
4.14000000e+00,1.3308,PBE,3.16424935e-01
4.16000000e+00,0.2662,NN,6.71592727e-02
4.16000000e+00,0.2662,PBE,5.06072952e-02
4.16000000e+00,0.5324,NN,1.32142201e-01
4.16000000e+00,0.5324,PBE,1.48250550e-01
4.16000000e+00,0.7985,NN,1.93692118e-01
4.16000000e+00,0.7985,PBE,1.93845247e-01
4.16000000e+00,1.0647,NN,2.50193805e-01
4.16000000e+00,1.0647,PBE,2.36664193e-01
4.16000000e+00,1.3308,NN,3.01201314e-01
4.16000000e+00,1.3308,PBE,3.13292595e-01
4.18000000e+00,0.2662,NN,6.64745346e-02
4.18000000e+00,0.2662,PBE,5.00885704e-02
4.18000000e+00,0.5324,NN,1.30796775e-01
4.18000000e+00,0.5324,PBE,1.46742812e-01
4.18000000e+00,0.7985,NN,1.91732734e-01
4.18000000e+00,0.7985,PBE,1.91885572e-01
4.18000000e+00,1.0647,NN,2.47687116e-01
4.18000000e+00,1.0647,PBE,2.34287764e-01
4.18000000e+00,1.3308,NN,2.98214614e-01
4.18000000e+00,1.3308,PBE,3.10191300e-01
4.20000000e+00,0.2662,NN,6.57971054e-02
4.20000000e+00,0.2662,PBE,4.95754652e-02
4.20000000e+00,0.5324,NN,1.29465684e-01
4.20000000e+00,0.5324,PBE,1.45251083e-01
4.20000000e+00,0.7985,NN,1.89793900e-01
4.20000000e+00,0.7985,PBE,1.89946385e-01
4.20000000e+00,1.0647,NN,2.45206028e-01
4.20000000e+00,1.0647,PBE,2.31935753e-01
4.20000000e+00,1.3308,NN,2.95257598e-01
4.20000000e+00,1.3308,PBE,3.07120735e-01
4.22000000e+00,0.2662,NN,6.51269406e-02
4.22000000e+00,0.2662,PBE,4.90679097e-02
4.22000000e+00,0.5324,NN,1.28148809e-01
4.22000000e+00,0.5324,PBE,1.43775171e-01
4.22000000e+00,0.7985,NN,1.87875345e-01
4.22000000e+00,0.7985,PBE,1.88027451e-01
4.22000000e+00,1.0647,NN,2.42750168e-01
4.22000000e+00,1.0647,PBE,2.29607890e-01
4.22000000e+00,1.3308,NN,2.92329907e-01
4.22000000e+00,1.3308,PBE,3.04080588e-01
4.24000000e+00,0.2662,NN,6.44639730e-02
4.24000000e+00,0.2662,PBE,4.85658351e-02
4.24000000e+00,0.5324,NN,1.26846015e-01
4.24000000e+00,0.5324,PBE,1.42314888e-01
4.24000000e+00,0.7985,NN,1.85976863e-01
4.24000000e+00,0.7985,PBE,1.86128537e-01
4.24000000e+00,1.0647,NN,2.40319431e-01
4.24000000e+00,1.0647,PBE,2.27303909e-01
4.24000000e+00,1.3308,NN,2.89431304e-01
4.24000000e+00,1.3308,PBE,3.01070551e-01
4.26000000e+00,0.2662,NN,6.38081133e-02
4.26000000e+00,0.2662,PBE,4.80691738e-02
4.26000000e+00,0.5324,NN,1.25557050e-01
4.26000000e+00,0.5324,PBE,1.40870051e-01
4.26000000e+00,0.7985,NN,1.84098125e-01
4.26000000e+00,0.7985,PBE,1.84249415e-01
4.26000000e+00,1.0647,NN,2.37913236e-01
4.26000000e+00,1.0647,PBE,2.25023549e-01
4.26000000e+00,1.3308,NN,2.86561489e-01
4.26000000e+00,1.3308,PBE,2.98090319e-01
4.28000000e+00,0.2662,NN,6.31592646e-02
4.28000000e+00,0.2662,PBE,4.75778592e-02
4.28000000e+00,0.5324,NN,1.24281831e-01
4.28000000e+00,0.5324,PBE,1.39440476e-01
4.28000000e+00,0.7985,NN,1.82238981e-01
4.28000000e+00,0.7985,PBE,1.82389859e-01
4.28000000e+00,1.0647,NN,2.35531598e-01
4.28000000e+00,1.0647,PBE,2.22766550e-01
4.28000000e+00,1.3308,NN,2.83720046e-01
4.28000000e+00,1.3308,PBE,2.95139592e-01
4.30000000e+00,0.2662,NN,6.25173301e-02
4.30000000e+00,0.2662,PBE,4.70918257e-02
4.30000000e+00,0.5324,NN,1.23020157e-01
4.30000000e+00,0.5324,PBE,1.38025986e-01
4.30000000e+00,0.7985,NN,1.80399150e-01
4.30000000e+00,0.7985,PBE,1.80549648e-01
4.30000000e+00,1.0647,NN,2.33174235e-01
4.30000000e+00,1.0647,PBE,2.20532657e-01
4.30000000e+00,1.3308,NN,2.80906945e-01
4.30000000e+00,1.3308,PBE,2.92218072e-01
4.32000000e+00,0.2662,NN,6.18822128e-02
4.32000000e+00,0.2662,PBE,4.66110088e-02
4.32000000e+00,0.5324,NN,1.21771790e-01
4.32000000e+00,0.5324,PBE,1.36626403e-01
4.32000000e+00,0.7985,NN,1.78578541e-01
4.32000000e+00,0.7985,PBE,1.78728561e-01
4.32000000e+00,1.0647,NN,2.30840787e-01
4.32000000e+00,1.0647,PBE,2.18321616e-01
4.32000000e+00,1.3308,NN,2.78121620e-01
4.32000000e+00,1.3308,PBE,2.89325463e-01
4.34000000e+00,0.2662,NN,6.12539016e-02
4.34000000e+00,0.2662,PBE,4.61353450e-02
4.34000000e+00,0.5324,NN,1.20536692e-01
4.34000000e+00,0.5324,PBE,1.35241553e-01
4.34000000e+00,0.7985,NN,1.76776797e-01
4.34000000e+00,0.7985,PBE,1.76926383e-01
4.34000000e+00,1.0647,NN,2.28530854e-01
4.34000000e+00,1.0647,PBE,2.16133180e-01
4.34000000e+00,1.3308,NN,2.75363863e-01
4.34000000e+00,1.3308,PBE,2.86461476e-01
4.36000000e+00,0.2662,NN,6.06322028e-02
4.36000000e+00,0.2662,PBE,4.56647718e-02
4.36000000e+00,0.5324,NN,1.19314715e-01
4.36000000e+00,0.5324,PBE,1.33871265e-01
4.36000000e+00,0.7985,NN,1.74993813e-01
4.36000000e+00,0.7985,PBE,1.75142900e-01
4.36000000e+00,1.0647,NN,2.26244599e-01
4.36000000e+00,1.0647,PBE,2.13967103e-01
4.36000000e+00,1.3308,NN,2.72633493e-01
4.36000000e+00,1.3308,PBE,2.83625821e-01
4.38000000e+00,0.2662,NN,6.00171126e-02
4.38000000e+00,0.2662,PBE,4.51992277e-02
4.38000000e+00,0.5324,NN,1.18105523e-01
4.38000000e+00,0.5324,PBE,1.32515369e-01
4.38000000e+00,0.7985,NN,1.73229307e-01
4.38000000e+00,0.7985,PBE,1.73377903e-01
4.38000000e+00,1.0647,NN,2.23981291e-01
4.38000000e+00,1.0647,PBE,2.11823141e-01
4.38000000e+00,1.3308,NN,2.69930214e-01
4.38000000e+00,1.3308,PBE,2.80818215e-01
4.40000000e+00,0.2662,NN,5.94085120e-02
4.40000000e+00,0.2662,PBE,4.47386521e-02
4.40000000e+00,0.5324,NN,1.16909191e-01
4.40000000e+00,0.5324,PBE,1.31173700e-01
4.40000000e+00,0.7985,NN,1.71483144e-01
4.40000000e+00,0.7985,PBE,1.71631183e-01
4.40000000e+00,1.0647,NN,2.21741065e-01
4.40000000e+00,1.0647,PBE,2.09701055e-01
4.40000000e+00,1.3308,NN,2.67253637e-01
4.40000000e+00,1.3308,PBE,2.78038375e-01
4.42000000e+00,0.2662,NN,5.88064231e-02
4.42000000e+00,0.2662,PBE,4.42829854e-02
4.42000000e+00,0.5324,NN,1.15725346e-01
4.42000000e+00,0.5324,PBE,1.29846092e-01
4.42000000e+00,0.7985,NN,1.69754863e-01
4.42000000e+00,0.7985,PBE,1.69902536e-01
4.42000000e+00,1.0647,NN,2.19523519e-01
4.42000000e+00,1.0647,PBE,2.07600609e-01
4.42000000e+00,1.3308,NN,2.64603615e-01
4.42000000e+00,1.3308,PBE,2.75286023e-01
4.44000000e+00,0.2662,NN,5.82106411e-02
4.44000000e+00,0.2662,PBE,4.38321687e-02
4.44000000e+00,0.5324,NN,1.14554085e-01
4.44000000e+00,0.5324,PBE,1.28532384e-01
4.44000000e+00,0.7985,NN,1.68044612e-01
4.44000000e+00,0.7985,PBE,1.68191760e-01
4.44000000e+00,1.0647,NN,2.17328444e-01
4.44000000e+00,1.0647,PBE,2.05521569e-01
4.44000000e+00,1.3308,NN,2.61979759e-01
4.44000000e+00,1.3308,PBE,2.72560883e-01
4.46000000e+00,0.2662,NN,5.76211587e-02
4.46000000e+00,0.2662,PBE,4.33861443e-02
4.46000000e+00,0.5324,NN,1.13395073e-01
4.46000000e+00,0.5324,PBE,1.27232417e-01
4.46000000e+00,0.7985,NN,1.66352019e-01
4.46000000e+00,0.7985,PBE,1.66498656e-01
4.46000000e+00,1.0647,NN,2.15155557e-01
4.46000000e+00,1.0647,PBE,2.03463704e-01
4.46000000e+00,1.3308,NN,2.59381950e-01
4.46000000e+00,1.3308,PBE,2.69862683e-01
4.48000000e+00,0.2662,NN,5.70378527e-02
4.48000000e+00,0.2662,PBE,4.29448551e-02
4.48000000e+00,0.5324,NN,1.12248227e-01
4.48000000e+00,0.5324,PBE,1.25946032e-01
4.48000000e+00,0.7985,NN,1.64676875e-01
4.48000000e+00,0.7985,PBE,1.64823028e-01
4.48000000e+00,1.0647,NN,2.13004574e-01
4.48000000e+00,1.0647,PBE,2.01426787e-01
4.48000000e+00,1.3308,NN,2.56809801e-01
4.48000000e+00,1.3308,PBE,2.67191153e-01
4.50000000e+00,0.2662,NN,5.64607456e-02
4.50000000e+00,0.2662,PBE,4.25082451e-02
4.50000000e+00,0.5324,NN,1.11113429e-01
4.50000000e+00,0.5324,PBE,1.24673076e-01
4.50000000e+00,0.7985,NN,1.63019046e-01
4.50000000e+00,0.7985,PBE,1.63164681e-01
4.50000000e+00,1.0647,NN,2.10875347e-01
4.50000000e+00,1.0647,PBE,1.99410593e-01
4.50000000e+00,1.3308,NN,2.54263222e-01
4.50000000e+00,1.3308,PBE,2.64546027e-01
4.52000000e+00,0.2662,NN,5.58896661e-02
4.52000000e+00,0.2662,PBE,4.20762589e-02
4.52000000e+00,0.5324,NN,1.09990485e-01
4.52000000e+00,0.5324,PBE,1.23413394e-01
4.52000000e+00,0.7985,NN,1.61378309e-01
4.52000000e+00,0.7985,PBE,1.61523424e-01
4.52000000e+00,1.0647,NN,2.08767697e-01
4.52000000e+00,1.0647,PBE,1.97414899e-01
4.52000000e+00,1.3308,NN,2.51741767e-01
4.52000000e+00,1.3308,PBE,2.61927040e-01
4.54000000e+00,0.2662,NN,5.53245544e-02
4.54000000e+00,0.2662,PBE,4.16488420e-02
4.54000000e+00,0.5324,NN,1.08879291e-01
4.54000000e+00,0.5324,PBE,1.22166837e-01
4.54000000e+00,0.7985,NN,1.59754381e-01
4.54000000e+00,0.7985,PBE,1.59899068e-01
4.54000000e+00,1.0647,NN,2.06681237e-01
4.54000000e+00,1.0647,PBE,1.95439487e-01
4.54000000e+00,1.3308,NN,2.49245241e-01
4.54000000e+00,1.3308,PBE,2.59333932e-01
4.56000000e+00,0.2662,NN,5.47654107e-02
4.56000000e+00,0.2662,PBE,4.12259408e-02
4.56000000e+00,0.5324,NN,1.07779652e-01
4.56000000e+00,0.5324,PBE,1.20933254e-01
4.56000000e+00,0.7985,NN,1.58147201e-01
4.56000000e+00,0.7985,PBE,1.58291427e-01
4.56000000e+00,1.0647,NN,2.04615757e-01
4.56000000e+00,1.0647,PBE,1.93484139e-01
4.56000000e+00,1.3308,NN,2.46773347e-01
4.56000000e+00,1.3308,PBE,2.56766445e-01
4.58000000e+00,0.2662,NN,5.42120747e-02
4.58000000e+00,0.2662,PBE,4.08075024e-02
4.58000000e+00,0.5324,NN,1.06691606e-01
4.58000000e+00,0.5324,PBE,1.19712500e-01
4.58000000e+00,0.7985,NN,1.56556562e-01
4.58000000e+00,0.7985,PBE,1.56700318e-01
4.58000000e+00,1.0647,NN,2.02571288e-01
4.58000000e+00,1.0647,PBE,1.91548643e-01
4.58000000e+00,1.3308,NN,2.44325966e-01
4.58000000e+00,1.3308,PBE,2.54224323e-01
4.60000000e+00,0.2662,NN,5.36645651e-02
4.60000000e+00,0.2662,PBE,4.03934746e-02
4.60000000e+00,0.5324,NN,1.05614804e-01
4.60000000e+00,0.5324,PBE,1.18504430e-01
4.60000000e+00,0.7985,NN,1.54982254e-01
4.60000000e+00,0.7985,PBE,1.55125558e-01
4.60000000e+00,1.0647,NN,2.00547308e-01
4.60000000e+00,1.0647,PBE,1.89632785e-01
4.60000000e+00,1.3308,NN,2.41902813e-01
4.60000000e+00,1.3308,PBE,2.51707314e-01
4.62000000e+00,0.2662,NN,5.31227775e-02
4.62000000e+00,0.2662,PBE,3.99838062e-02
4.62000000e+00,0.5324,NN,1.04549251e-01
4.62000000e+00,0.5324,PBE,1.17308901e-01
4.62000000e+00,0.7985,NN,1.53424203e-01
4.62000000e+00,0.7985,PBE,1.53566968e-01
4.62000000e+00,1.0647,NN,1.98543757e-01
